(17.42219728053044, 1.0075693079111867)
(172.3876901060223, 38.06718706069866)
(43.18133845061307, 0.666027679970267)
(40.67025017607822, -0.0047774261381632035)
(249.17802282134525, 40.928657111036614)
(38.90734521737958, -0.08705725758158123)
(13.682213964276544, 1.2245211813693828)
(310.8270706095029, -0.7250015335760861)
(352.2069587692307, 0.15193213070675535)
(126.88276780344012, 29.9180543440475)
(46.15753673083913, -0.21400166602784879)
(11.940107025438536, -0.008104954419926154)
(24.724821715140717, -0.38256695685373227)
(49.76937444680224, -0.04924109505787197)
(46.16220083602339, -0.2344025466652794)
(330.20672936314764, 29.656533276835397)
(227.63249264524808, 67.35421421093801)
(205.51907426580715, 9.47924177232899)
(150.36729536157847, 55.86060425539708)
(177.50016607841093, 22.34056486968474)
(49.23619217745802, -0.041538069651314506)
(182.5218011247092, 18.557788749898876)
(132.24559939964908, 44.76498962143833)
(334.46197821639504, 0.36750609715974825)
(1.5913527102907172, -0.07232867858890778)
(261.35232508345575, 37.98692929884798)
(1.231358490676208, -1.0374363205885941)
(46.16220083602339, -0.2344025466652794)
(143.65450495834253, 17.136947579640463)
(11.627631404757096, 41.88478282351748)
(53.2585608636642, -6.852211712874506)
(12.554630054465992, -0.6442270512632771)
(13.240403691324614, 6.220343990785096)
(130.75777711494678, 36.363327846483664)
(150.39896670375194, 2.641509758690745)
(157.01001237061624, 59.4882791878419)
(17.414793882338152, 0.9993562947093008)
(133.49912402145225, 43.86698160358473)
(8.809260749290143, 1.204238395190771)
(6.772698918588538, 17.0716320151338)
(354.04393385104856, 2.1538574461309423)
(149.8227725868294, 2.366127290341765)
(149.5078781070622, 2.4219175719679953)
(11.268026825759414, 41.64502681758993)
(145.6501523084518, 58.848002937606964)
(161.77834039098326, 17.278505873883887)
(45.945250915894064, -1.109694032083124)
(150.46400109359982, 1.7133438484706431)
(165.60156836581604, 2.8341006786232725)
(194.4663374230771, 27.460263758589722)
(149.95192656568344, 2.3853237529321945)
(199.60738281009213, -1.0724222206252818)
